Structure(SMILES)	DSSTox_Structure_Id
FC(F)(F)c1ccc(NN=CC(=O)O)cc1	DTXCID10691706
FC(F)(F)C(=O)C=Cc1ccc(C)cc1	DTXCID30691708
O=S(C)(=O)N1CCC(Oc2ccc(cc2Cl)C(F)(F)F)CC1	DTXCID40691830
FC(F)(F)c1cc(ccc1)N1CCC(CC1)C#N	DTXCID40691890
FC(F)(F)c1cc(cs1)c1ncc(C#N)cc1	DTXCID20691898
FC(F)(F)c1cc(ccc1F)N1CCC(CC1)C#N	DTXCID90691926
FC(F)(F)Oc1ccc(cc1)Nc1nc2ccccc2nc1c1cccs1	DTXCID10691928
FC(F)(F)c1cc(ccc1)Nc1nc2ccccc2nc1c1cccs1	DTXCID00691932
O=S(N)(=O)N1CCN(CC1)c1ccc(cc1)C(F)(F)F	DTXCID20691939
FC(F)(F)c1cc(ccc1)c1ncc(cn1)NC(C)=O	DTXCID20691959
O=C(Nc1nnc(s1)C(F)(F)F)Nc1ccc(OCCCC)cc1	DTXCID90692014
FC(F)(F)C1=CC=CC2=NC(C=C21)=C1C=CNN1	DTXCID90692094
FC(F)(F)C=1C=CC2=CC(N=C2C=1)=C1C=CNN1	DTXCID30692098
FC(F)(F)C1=CC2=CC(N=C2C=C1)=C1C=CNN1	DTXCID20692108
FC(F)(F)c1ccc(O)cc1Br	DTXCID30692230
O=C(O)c1ccc(OC(F)F)c(OC2CC2)c1	DTXCID50692252
FC(F)(F)c1ccc2[NH]cnc2n1	DTXCID50692353
O=C(OCc1ccccc1)NC1CC(F)(F)CCC1	DTXCID30692553
FC(Cl)(Oc1ccccc1)C(Cl)(F)F	DTXCID80692644
N#Cc1ncc(Cl)cc1C(F)(F)F	DTXCID10692672
Clc1cc(N)ccc1Oc1ccc(OC(F)(F)C(Cl)F)cc1	DTXCID90692791
O=C(Nc1ccccc1CCC(C)(C)O)c1ccccc1C(F)(F)F	DTXCID40692847
O=C(OCC)C=C(NCc1ccccc1)C(F)F	DTXCID80692861
FC(F)(F)C(=O)OC(CC(C)c1ccccc1)c1ccccc1	DTXCID80692907
FC(F)(F)c1cc(CN2C(=O)CCC2=O)ccc1	DTXCID70692956
FC(F)(F)Oc1ccc(cc1)C1=NC(=O)c2ccccc2N1	DTXCID20693130
FC(F)(F)Oc1cccc(c1)C1=NC(=O)c2ccccc2N1	DTXCID40693132
Cc1cc[n+]([O-])c(c1)S(=O)(=O)Cc1cccc(c1)C(F)(F)F	DTXCID00693173
FC(F)(F)c1nnc(s1)S(=O)(=O)C=Cc1ccccc1	DTXCID40693253
CCOc1cc(ccc1C(F)(F)F)B(O)O	DTXCID50693406
O=Cc1c(cccc1Br)OC(F)(F)F	DTXCID80693414
O=[N+]([O-])c1ccc(cc1C(F)(F)F)CC(=O)O	DTXCID50693421
FC(F)(F)Oc1ccc(cc1)c1cccc(CC(=O)O)c1	DTXCID70693423
Brc1cc(c(OC(F)(F)F)cc1)C(=O)CC	DTXCID60693437
FC(F)(F)Oc1cc(cc(c1)OC)C(=O)O	DTXCID20693438
Oc1c(cccc1OC(F)(F)F)[N+]([O-])=O	DTXCID80693439
COc1ccc(cn1)c1ccc(cc1)C(F)(F)F	DTXCID90693440
FC(F)(F)Oc1cc(ccc1O)[N+]([O-])=O	DTXCID50693441
OC(=O)c1ccc(cc1Cl)c1ccccc1OC(F)(F)F	DTXCID10693442
Brc1ccc(cc1C=CC(=O)OCC)C(F)(F)F	DTXCID70693463
Brc1cc(OCCCC)c(OC(F)(F)F)cc1	DTXCID00693471
FC(F)(F)Oc1cc(OCC(C)C)c(F)cc1	DTXCID60693472
FC(F)(F)Oc1ccc(cc1)c1cccc(c1)[N+]([O-])=O	DTXCID60693477
CCOc1cc(ccc1F)OC(F)(F)F	DTXCID90693485
Brc1cc(OCC)c(OC(F)(F)F)cc1	DTXCID30693520
Brc1cc(OCCC)c(OC(F)(F)F)cc1	DTXCID10693568
FC(F)(F)c1cc(ccc1F)c1ccc(cc1)C(=O)OC	DTXCID50693582
FC(F)(F)Oc1ccc(cc1)C(=O)CCCCC	DTXCID70693589
FC(F)(F)Oc1ccc(cc1)c1ccccc1C#N	DTXCID40693596
FC(F)(F)c1cc(ccc1F)c1ccccc1C#N	DTXCID50693663
FC(F)(F)Oc1cccc(c1F)[N+]([O-])=O	DTXCID00693673
FC(F)(F)c1cccc(c2ccc(cc2)C(=O)OC)c1F	DTXCID00693678
FC(F)(F)Oc1cc(c(cc1)[N+]([O-])=O)C(N)=O	DTXCID70693685
FC(F)(F)c1cc(ccc1F)c1ccc(CC(=O)O)cc1	DTXCID30693727
FC(F)(F)Oc1cc(OCc2ccccc2)c(F)cc1	DTXCID40693738
COc1ccc(cn1)c1ccc(F)c(c1)C(F)(F)F	DTXCID10693745
Brc1cc(CC#N)c(OC(F)(F)F)cc1	DTXCID60693770
FC(F)(F)Oc1cccc(C=CC(=O)O)c1F	DTXCID60693816
Brc1cccc(OC(F)(F)F)c1C=CC(C)=O	DTXCID20693817
Brc1cccc(OC(F)(F)F)c1C=CC(=O)O	DTXCID80693818
Brc1cc(C=CC(=O)O)c(OC(F)(F)F)cc1	DTXCID40693819
O=[N+]([O-])c1ccc(cc1)c1ccc(F)c(c1)C(F)(F)F	DTXCID00693835
FC(F)(F)c1ccc2c(c1)NC(=O)C12CC1	DTXCID10693841
FC(F)(F)c1nn(C)c(c1C#Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=COC)C(=O)OC	DTXCID90693869
Cl.FC(F)(F)c1ccc(cc1Br)CN	DTXCID20693872
Cl.NCc1cccc(c1Br)C(F)(F)F	DTXCID00693875
Clc1c(cc(cc1Cl)C(C)=O)C(F)(F)F	DTXCID20693877
CC1(C)OB(OC1(C)C)c1cc(c(Cl)nc1)C(F)(F)F	DTXCID40693879
FC(F)(F)c1cccc(C=O)c1Br	DTXCID20693892
Cc1cc(ccc1C(F)(F)F)CC(=O)O	DTXCID80693893
Cl.CC(Cl)c1nc2ccccc2n1C(F)F	DTXCID40693899
FC(F)(F)C1=NC(=O)c2cc(Br)cnc2N1	DTXCID80693934
O=C(c1cncc(Br)c1)C(F)(F)F	DTXCID90693940
O=C(N[C@]1(C[C@H]1C(F)F)C(=O)OCC)c1ccccc1	DTXCID00693956
O=C(N[C@]1(C[C@H]1C(F)(F)F)C(=O)OCC)c1ccccc1	DTXCID60693957
FC(F)(F)c1ccc(cc1)C1(CC1)N1CCNCC1	DTXCID70693963
Cl.FC(F)(F)c1ccccc1C1(CC1)N1CCNCC1	DTXCID30693964
FC(F)(F)c1ccccc1C1(CC1)N1CCNCC1	DTXCID90693965
OC=1NC(NC(=O)C=1[N+]([O-])=O)C(F)(F)F	DTXCID20693998
O=S(=O)(NC[C@H]1CCCN1)C(F)(F)F	DTXCID80694042
O=C(C)c1ccc(OCC(F)(F)F)cn1	DTXCID40694048
O=C1CC(C)(C)CC(=O)C1C(=O)C(F)(F)F	DTXCID30694052
Cc1cc(Br)cnc1C(F)(F)F	DTXCID10694055
FC(F)(F)C(=O)NCC=CC1=CN(C(=O)NC1=O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	DTXCID70694056
FC(F)(F)c1cc(ccc1)OC[C@H](O[Si](C)(C)C(C)(C)C)C=C[C@H]1[C@@H](C[C@@H]2OC(=O)C[C@H]12)OC(=O)c1ccc(cc1)c1ccccc1	DTXCID30694077
FC(F)(COc1ccccc1)C=C[C@H]1[C@H](O)C[C@@H]2OC(=O)C[C@H]12	DTXCID40694083
FC(F)(COc1ccccc1)C=C[C@H]1[C@@H](C[C@@H]2OC(=O)C[C@H]12)OC(=O)c1ccccc1	DTXCID00694084
O=[N+]([O-])c1cc(c(CCl)cc1)C(F)(F)F	DTXCID80694087
O=[N+]([O-])c1cccc(c1CCl)C(F)(F)F	DTXCID40694088
Nc1ncc(nc1C(=O)OC)C(F)(F)F	DTXCID30694097
FC(F)(F)c1c(OCc2ccccc2)ccc2cc(ccc21)C1(NC(=O)OC(C)(C)C)COC(C)(C)OC1	DTXCID80694103
FC(F)Oc1cc2cn[NH]c2cc1	DTXCID40694149
NNC(=O)c1cc(nc2ccccc12)C(F)(F)F	DTXCID70694157
O=C(N[C@@H]1CCCc2ccccc21)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C.FC(F)(F)C(=O)O	DTXCID30694178
CC1(C)OB(OC1(C)C)c1cc(OC(F)(F)F)ccc1Br	DTXCID90694199
Cl.FC(F)(F)c1cc(CN)ccn1	DTXCID70694233
CNCc1cccc(n1)C(F)(F)F	DTXCID10694237
FC(F)(F)c1cc(cnc1Cl)S(N)(=O)=O	DTXCID00694266
FC(F)(F)c1cc(cnc1Cl)S(Cl)(=O)=O	DTXCID60694267
FC(F)(F)c1ccc(cc1)n1nc(cc1N)C(F)(F)F	DTXCID00694307
O=Cc1ncc(Cl)cc1C(F)(F)F	DTXCID70694359
Brc1cc(cnc1C=O)C(F)(F)F	DTXCID40694361
O=Cc1ncc(Br)cc1C(F)(F)F	DTXCID00694362
Brc1ccc(nc1C)C(F)(F)F	DTXCID80694365
Cl.FC(F)(F)CC[C@@H](N)C(N)=O	DTXCID90694376
Cl.FC(F)(F)c1nnc2C(NCCn12)c1ccccc1	DTXCID20694384
FC(F)(F)c1nnc2C(NCCn12)c1ccccc1	DTXCID80694385
FC(F)(F)c1nc2[NH]ccc2c(Cl)n1	DTXCID20694389
O=C1CC(F)(F)CC1	DTXCID10694393
FC(F)(F)c1[NH]nc2nc(Cl)ncc12	DTXCID10694419
FC(F)(F)c1nc2ncc(Br)cc2o1	DTXCID00694428
FC(F)(F)c1ccc(CCC(CCc2ccc(cc2)C(F)(F)F)CCCC)cc1	DTXCID10694434
O=C(OCC)c1cnc(OCC(F)(F)F)cc1	DTXCID80694486
FC(F)(F)c1ccc(nc1Cl)C(=O)OCC	DTXCID30694537
FC(F)(F)c1ccc(nc1Cl)C(=O)OC	DTXCID90694538
FC(F)(F)c1ccc(nc1Cl)C(=O)O	DTXCID50694539
FC(F)(F)c1ccc(Cl)nc1C=O	DTXCID60694540
O=S(=O)(Oc1ncccc1F)C(F)(F)F	DTXCID60694545
O=S(=O)(Oc1ccc(F)cn1)C(F)(F)F	DTXCID20694546
ClCc1cc(cc(Cl)c1)C(F)(F)F	DTXCID80694582
FC(F)(F)c1ccc2ncoc2c1	DTXCID00694584
FC(F)(F)c1ncncc1I	DTXCID10694616
FC(F)(F)c1ncncc1Cl	DTXCID70694617
O=[N+]([O-])c1cc(c(cc1)C(F)(F)F)C(N)=O	DTXCID70694637
FC(F)(F)c1cc(C(=O)OC)c(Br)cn1	DTXCID30694638
Clc1cc(OC(F)F)ccn1	DTXCID90694639
FC(F)(F)c1cc2cc(F)ccc2[NH]1	DTXCID50694675
FC(F)(F)c1cc(Br)cnc1Br	DTXCID40694684
O=[N+]([O-])c1cc(ccc1C(F)(F)F)CC(=O)O	DTXCID80694704
O=C(O)c1cc(c(F)cc1Cl)N1N=C(CO)N(C1=O)C(F)F	DTXCID30694739
FC(F)(F)c1ccc2c(CNCC2(C)C)c1	DTXCID30694774
FC(F)(F)c1cc2CNCC3(CC3)c2cc1	DTXCID90694775
FC(F)(F)c1cc2CNCC(C)c2nc1	DTXCID50694776
Oc1ccc(Cl)cc1C(=O)Nc1cccc(OC(F)(F)F)c1	DTXCID10694792
FC(F)(F)c1cccc(c1)C(c1ccccc1)c1ccccc1	DTXCID70694819
FC(F)(F)c1c2ccccc2sc1C(=O)O	DTXCID70694854
FC(F)(F)c1ccc(cc1)N1N=CC(Cl)=C(N)C1=O	DTXCID90694871
CC1(C)OB(OC1(C)C)c1ccc(CC(F)(F)F)nc1	DTXCID60694929
CC1(C)OB(OC1(C)C)c1ccc(OC(F)F)nc1	DTXCID50694993
CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4ncnc5[NH]c(C)cc54)c3)cc2C(F)(F)F)CC1	DTXCID10695002
OC(=O)C1CC2(C1)CNC2.FC(F)(F)C(C)=O	DTXCID70695028
O=S1(=O)CCCNCC1.FC(F)(F)C(C)=O	DTXCID30695029
FC(F)(F)c1nc(Cl)cnc1N	DTXCID90695040
CC1(C)OB(\C=C\CN2CCC(CC2)C(F)(F)F)OC1(C)C	DTXCID40695055
FC(F)c1ccc(F)c2c1CCCC2=O	DTXCID20695058
FC(F)(F)c1cc(ccc1)NC(=O)Nc1cc(ccc1c1ccsc1)S(=O)(=O)NC1CC1	DTXCID90695065
CC(C)(C)OOC(=O)OCC=C.C=C(F)F.F/C(F)=C(\Cl)F	DTXCID00695071
FC(F)(F)c1cccc2c1CC[C@H]2O	DTXCID20695073
C#Cc1ccc(cn1)C(F)(F)F	DTXCID80695074
Clc1cc(C(=O)OC)c(cn1)C(F)(F)F	DTXCID00695076
Cl.FC(F)Oc1cc(ccn1)CN	DTXCID80695099
OCc1nc(ccn1)C(F)(F)F	DTXCID30695105
NCc1cc(cnc1)c1ccccc1C(F)(F)F	DTXCID80695110
NCc1cc(cnc1)c1cccc(c1)C(F)(F)F	DTXCID90695121
NCc1cc(cnc1)c1ccc(cc1)C(F)(F)F	DTXCID80695135
FC(F)(F)c1cc(CO)ncn1	DTXCID60695178
FC(F)(F)c1cccc(c1)n1cnc(n1)CC(C)=O	DTXCID10695204
Fc1c(F)c(ccc1OC)C(=O)C(F)(F)F	DTXCID70695205
FC(F)(F)c1cccc(c1)n1cnc(n1)C(=O)O	DTXCID50695208
O=C(c1ccncc1Br)C(F)(F)F	DTXCID20695210
O=C(c1ccncc1Cl)C(F)(F)F	DTXCID40695212
Brc1ccc(cc1)C(OS(=O)(=O)C(F)(F)F)C(F)(F)F	DTXCID30695221
Brc1ccnc(c1)C(=O)C(F)(F)F	DTXCID90695222
Clc1ccnc(c1)C(O)C(F)(F)F	DTXCID10695224
Clc1ccnc(c1)C(=O)C(F)(F)F	DTXCID70695225
FC(F)(F)S(=O)(=O)OC(c1cc(Cl)ccn1)C(F)(F)F	DTXCID30695226
OC(c1cnc(Br)cc1)C(F)(F)F	DTXCID40695232
FC(F)Oc1nccc2ccccc21	DTXCID20695235
FC(F)(F)c1ccc2c(n1)CCCN2Cc1ccccc1	DTXCID50695243
CC1(C)OB(OC1(C)C)c1ccnc(OCc2ccccc2C(F)(F)F)c1	DTXCID30695266
FC(F)(F)c1ccccc1COc1cc(Cl)ccn1	DTXCID90695267
FC(F)(F)c1ccccc1CSc1cc(Cl)ccn1	DTXCID50695268
CC1(C)OB(OC1(C)C)c1ccnc(OCc2cccc(c2)C(F)(F)F)c1	DTXCID10695284
FC(F)(F)c1cccc(COc2cc(Cl)ccn2)c1	DTXCID70695285
FC(F)(F)c1cccc(CSc2cc(Cl)ccn2)c1	DTXCID30695286
CC1(C)OB(OC1(C)C)c1ccnc(OCc2ccc(cc2)C(F)(F)F)c1	DTXCID10695300
FC(F)(F)c1ccc(COc2cc(Cl)ccn2)cc1	DTXCID70695301
FC(F)(F)c1ccc(CSc2cc(Cl)ccn2)cc1	DTXCID30695302
Cl.FC(F)(F)c1ccc(OC(C)CN)cc1	DTXCID60695315
FC(F)(F)Cc1cnc(OCc2ccccc2)cc1	DTXCID60695335
FC(F)Oc1ncccc1F	DTXCID70695346
FC(F)Oc1ccc(cn1)c1ccccc1OC(F)(F)F	DTXCID30695347
FC(F)Oc1ccc(cn1)c1cccc(F)c1F	DTXCID90695348
FC(F)Oc1ccc(cn1)c1cccc(c1)C(F)(F)F	DTXCID50695349
FC(F)Oc1ccc(cn1)c1ccc(OC(F)(F)F)cc1	DTXCID60695350
FC(F)Oc1ccc(cn1)c1ccc(cc1)C(F)(F)F	DTXCID20695351
FC(F)Oc1ccc(cn1)C(F)(F)F	DTXCID80695352
FC(F)Oc1ccc(F)cn1	DTXCID40695353
FC(F)Oc1cc(ccn1)C=O	DTXCID00695354
FC(F)Oc1ncccc1N	DTXCID60695355
FC(F)Oc1ncccc1B(O)O	DTXCID20695356
FC(F)Oc1cc(N)ccn1	DTXCID80695357
FC(F)OC1=CC=C2C(=O)C=CC=C2N1	DTXCID40695358
FC(F)Oc1ccc2cc(O)ccc2n1	DTXCID00695359
FC(F)OC1=CC=C2C=CC(=O)C=C2N1	DTXCID10695360
FC(F)(F)c1cc(C=O)c(cn1)C#C[Si](C)(C)C	DTXCID30695367
Cl.FC(F)(F)C1CC(=O)CCN1	DTXCID90695368
FC(F)(F)C1=CC=C2C(=O)C=CC(O)=C2N1	DTXCID50695369
COc1c(cc(cc1OC)C(=O)C(F)(F)F)OC	DTXCID60695370
CC1(C)OB(OC1(C)C)C1=CCN(CC1)C(=O)C(F)(F)F	DTXCID20695371
O=C(c1ccc(cn1)C(F)(F)F)C(F)(F)F	DTXCID80695372
Cc1cnc(cc1)C(=O)C(F)(F)F	DTXCID40695373
COc1cccc(n1)C(=O)C(F)(F)F	DTXCID00695374
Cc1c(cccc1OC)NC(=O)C(F)(F)F	DTXCID60695375
FC(F)(F)c1nc(COCc2nc(ccn2)C(F)(F)F)ncc1	DTXCID20695376
ClCc1nc(ccc1CCl)C(F)(F)F	DTXCID40695378
FC(F)(F)c1cc(ccc1)Nc1c(C)cccc1C	DTXCID20695391
Brc1cccc(OC(F)F)n1	DTXCID20695396
Nc1cc(OCC(F)(F)F)nc(Cl)c1	DTXCID90695404
Clc1cccc(OC(F)F)n1	DTXCID70695407
Fc1cccc(n1)c1cc(ccc1)C(F)(F)F	DTXCID70695422
COc1cc(cnc1)c1ccc(cc1C(F)(F)F)C(F)(F)F	DTXCID90695444
FC(F)(F)c1cc(c(cc1)c1cc(cnc1)c1ccccc1)C(F)(F)F	DTXCID50695445
FC(F)(F)Oc1ccc(cc1)c1cnccc1N	DTXCID60695456
FC(F)(F)c1ccc(cc1)c1n[NH]c2ccc(N)cc21	DTXCID20695457
FC(F)Oc1cc2ccccc2cn1	DTXCID90695484
FC(F)Oc1ncccc1Br	DTXCID10695507
FC(F)(F)c1cc(ccn1)N1CCOCC1	DTXCID50695561
Clc1cc(ccn1)c1ccc(cc1C(F)(F)F)C(F)(F)F	DTXCID10695562
C[Si](C)(OC1CC=C(CC1)OS(=O)(=O)C(F)(F)F)C(C)C	DTXCID10695582
FC(F)(F)c1cccc2CNCC(C)(C)c12	DTXCID40695590
Cl.FC(F)(F)c1cccc2CNCC(C)(C)c12	DTXCID00695591
FC(F)(F)c1ccc2CNCC(C)(C)c2c1	DTXCID60695592
Cl.FC(F)(F)c1ccc2CNCC(C)(C)c2c1	DTXCID20695593
Cl.FC(F)(F)c1ccc2c(CNCC2(C)C)c1	DTXCID80695594
FC(F)(F)c1cccc2c1CNCC2(C)C	DTXCID40695595
FC(F)(F)COc1cc(Cl)ccn1	DTXCID60695613
Clc1ccc(cc1)c1ccc(cc1C(F)(F)F)C(F)(F)F	DTXCID60695638
FC(F)(F)c1cc2NC(=O)C(=O)c2c(Cl)c1	DTXCID50695647
O=[N+]([O-])c1ccc(cc1)c1ccc(cc1C(F)(F)F)C(F)(F)F	DTXCID60695658
FC(F)(F)c1ccccc1C1(CCC(=O)CC1)C#N	DTXCID20695659
Nc1cc(cnc1)c1ccccc1OC(F)(F)F	DTXCID50695667
FC(F)(F)c1ccccc1c1cc(cnc1)C#N	DTXCID10695668
FC(F)(F)COc1cnnc(Cl)c1Cl	DTXCID70695669
FC(F)(F)COc1cc(Cl)nnc1	DTXCID80695670
Nc1cc(cnc1)c1cc(OC(F)(F)F)ccc1	DTXCID60695698
FC(F)(F)c1cc(ccc1)c1cc(cnc1)C#N	DTXCID20695699
O=C(N)c1cc(cnc1)c1cccc(c1)C(F)(F)F	DTXCID70695700
FC(F)(F)CCOc1cnnc(Cl)c1Cl	DTXCID30695701
FC(F)(F)CCOc1cc(Cl)nnc1	DTXCID90695702
Nc1cc(cnc1)c1ccc(OC(F)(F)F)cc1	DTXCID70695725
FC(F)(F)c1ccc(cc1)c1cc(cnc1)C#N	DTXCID30695726
FC(F)(F)c1cnc(cc1)c1cncc(N)c1	DTXCID50695804
FC(F)(F)c1cccc2CNCC3(CC3)c12	DTXCID10695805
FC(F)(F)Cc1ccc(Br)cn1	DTXCID80695812
FC(F)(F)c1cc(C=O)c(Br)cn1	DTXCID40695818
FC(F)(F)c1cc2CNCCc2c(Br)c1	DTXCID60695835
FC(F)(F)Cc1ccc(cn1)B(O)O	DTXCID80695872
FC(F)Oc1ccc(cn1)C(=O)O	DTXCID10695880
FC(F)Oc1cccc(N)n1	DTXCID70695881
Cl.FC(F)(F)c1ccc2NCCCc2n1	DTXCID10695885
Cl.FC(F)(F)c1cc2c(CNCC32CC3)cc1	DTXCID70695886
FC(F)(F)c1cc(Cl)cc2NC(=O)C(=O)c12	DTXCID80695897
Fc1cccc(n1)c1cnc(cc1)C(F)(F)F	DTXCID00695899
FC(F)(F)c1ccc2CCN(Cc3ccccc3)Cc2n1	DTXCID10695906
FC(F)(F)c1cccnc1N1CCC2(CC1)OCCO2	DTXCID50695925
O=C(OCc1ccccc1)N1CC(F)(F)C1	DTXCID40695934
FC(F)(F)C1(O)CN(C1)C(=O)OCc1ccccc1	DTXCID00695935
FC(F)(F)c1cccc(c1)n1cnc(n1)C(=O)OCC	DTXCID10695941
COC(=O)C1CC=C(CC1)OS(=O)(=O)C(F)(F)F	DTXCID40696002
FC(F)(F)c1ccc2CN(CCc2n1)C(=O)OC(C)(C)C	DTXCID80696061
CC(C)(C)OC(=O)N1CC(C1)c1ccc(cn1)C(F)(F)F	DTXCID80696066
CC1(C)OB(OC1(C)C)c1cnc(NC(=O)OC(C)(C)C)cc1C(F)(F)F	DTXCID80696086
FC(F)(F)c1ccc2c(n1)CCCN2C(=O)OC(C)(C)C	DTXCID60696089
FC(F)(F)C1=CC(N)=CNC1=O	DTXCID50696098
O=[N+]([O-])c1cccc(c1C#N)C(F)(F)F	DTXCID90696118
FC(F)(F)C(=O)N[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)O[C@@H]1Oc1cc2OC(=O)C=C(C)c2cc1	DTXCID30696132
FC(F)(F)C(=O)O.C[C@@H](N)C(=O)Nc1c[NH]c2ccc(Br)cc21	DTXCID50696199
OC(=O)C(N)C=C.FC(F)(F)C(=O)O	DTXCID90696259
OC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CC(C)C.FC(F)(F)C(=O)O	DTXCID40696325
CC(C)[C@H](NC(=O)CN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)[C@@H](C)O.FC(F)(F)C(=O)O	DTXCID30696339
[15N]#[13C]c1ccc(F)cc1C(F)(F)F	DTXCID30696571
FC(F)(F)O[13c]1[13cH]cc(N)c[13cH]1	DTXCID50696634
FC(F)(F)Oc1ccc(cc1)\N=[N+]=[N-]	DTXCID40696729
CC1(C)C2CCC1(C)C(=O)/C2=C(/O)C(F)(F)C(F)(F)C(F)(F)F.O=[V].FC(F)(F)C(F)(F)C(F)(F)C(/O)=C1\C(=O)C2(C)CCC1C2(C)C	DTXCID30696773
[Er].CC1(C)[C@@H]2CC[C@@]1(C)C(=O)/C2=C(/O)C(F)(F)F.FC(F)(F)C(/O)=C1\C(=O)[C@]2(C)CC[C@H]1C2(C)C.FC(F)(F)C(/O)=C1\C(=O)[C@]2(C)CC[C@H]1C2(C)C	DTXCID00696780
[Er].CC1(C)[C@H]2CC[C@]1(C)C(=O)/C2=C(/O)C(F)(F)C(F)(F)C(F)(F)F.FC(F)(F)C(F)(F)C(F)(F)C(/O)=C1/C(=O)[C@@]2(C)CC[C@@H]1C2(C)C.FC(F)(F)C(F)(F)C(F)(F)C(/O)=C1/C(=O)[C@@]2(C)CC[C@@H]1C2(C)C	DTXCID90696815
[Ca+2].O.O.FC(F)(F)C(C(/[O-])=C/C(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F.FC(F)(F)C(C(=O)/C=C(\[O-])C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F	DTXCID40696820
[Mg+2].O.FC(F)(F)C(=O)/C=C(\C)[O-].[O-]/C(C)=C/C(=O)C(F)(F)F	DTXCID40696845
FC(F)(F)C(=O)\C=C(/C)O[Tl]	DTXCID70696853
[Fe+2].FC(F)(F)c1cc(cc(c1)C(F)(F)F)P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)[C@@H](C)[c-]1cccc1c1ccccc1P(c1ccccc1)c1ccccc1.c1[CH-]ccc1	DTXCID30696879
[Fe+2].FC(F)(F)c1cc(cc(c1)C(F)(F)F)P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)[C@H](C)[c-]1cccc1c1ccccc1P(c1cc(C)c(OC)c(C)c1)c1cc(C)c(OC)c(C)c1.c1[CH-]ccc1	DTXCID60696882
[Fe+2].FC(F)(F)c1cc(cc(c1)C(F)(F)F)P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)[C@H](C)[c-]1cccc1c1ccccc1P(c1ccccc1)c1ccccc1.c1[CH-]ccc1	DTXCID90696895
[Fe+2].FC(F)(F)c1cc(cc(c1)C(F)(F)F)P(c1ccc[c-]1[C@@H](C)P(c1cc(C)cc(C)c1)c1cc(C)cc(C)c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.c1[CH-]ccc1	DTXCID10696897
Cl.FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)[C@@H]1CCCN1	DTXCID70696898
Cl.FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)[C@H]1CCCN1	DTXCID90696911
Cc1[n+](OC)ccn1OC.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	DTXCID70696919
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O[n+]1ccn(O)c1	DTXCID40696921
CO[n+]1ccn(OC)c1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	DTXCID00696922
O[n+]1ccn(O)c1C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F	DTXCID80696925
O=C1CCC(=O)N1OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	DTXCID40696941
[Fe+2].FC(F)(F)c1cc(cc(c1)C(F)(F)F)P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)[C@@H](C)[c-]1cccc1c1ccccc1P(c1cc(C)c(OC)c(C)c1)c1cc(C)c(OC)c(C)c1.c1[CH-]ccc1	DTXCID10696958
[Fe+2].FC(F)(F)c1cc(cc(c1)C(F)(F)F)P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)[C@H](C)[c-]1cccc1c1ccccc1P(C1CCCCC1)C1CCCCC1.c1[CH-]ccc1	DTXCID70696959
