SMILES,logKow_EPISuite
CC1=NN(C(=O)c2ccc(Br)cc2)C(O)(C1)C(F)(F)OC(F)(F)F,
OC(=O)CCC(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,
CC(C)COC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,
CCCCC(CC)COC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(F)(F)F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,
CCN(CC)C(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(=O)OC1CCCCC1)C(F)(F)F,
FC(F)(F)C(F)(OC(F)(F)C(F)(Cl)I)C(F)(F)F,
OC(=O)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,
OC(=O)C(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,
OC(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
[K+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
[K+].[O-]C(=O)C(F)(C(F)(F)F)C(F)(F)F,
CCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
OCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(I)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
OP(O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCOP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1SC2c3ccccc3C1c1ccccc21,
Fc1c(F)c(F)c(P(NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,
FC(=C(F)C(F)(C(F)(F)F)C(F)(F)F)C(=O)C(F)(C(F)(F)F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(Br)C(F)(F)Br,
FC(F)(F)C(F)(F)C(F)(F)COC(=O)OCC(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(Cl)=O,
CC[NH+](CC)CC.[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CC(=O)OCC(I)CC(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOP(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(=O)NCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC2=CC=CC=C2C=C1,
COC1=CC=C(C=C1)C(OC[C@H]1O[C@H](C[C@@H]1OP(OCCC#N)N(C(C)C)C(C)C)N1C=C(C)C(=O)NC1=O)(C1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1)C1=CC=C(OC)C=C1,
CCCCOC(O)[C@H](CC(O)=O)NC(=O)C(F)(F)C(F)(F)C(F)(F)F,
CCOC(=O)[C@@H](CCC(O)=O)NC(=O)C(F)(F)C(F)(F)C(F)(F)F,
[Er+3].CC(C)(C)C([O-])=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C([O-])=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C([O-])=CC(=O)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC=C(CC2=CC=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C=C2)C=C1,
[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(O[Si](C)(C)C)=CC=C4[C@@]3([H])CC[C@]12C)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,
FC(=O)C(F)=C(/F)C(F)(C(F)(F)F)C(F)(F)F,
[H]C(C)(CCCC(F)(C(F)(F)F)C(F)(F)F)[C@@]1([H])CC[C@@]2([H])[C@]3([H])[C@@]([H])(O)C=C4C[C@@]([H])(O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,
[K+].F[B-](F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[N]#[C-][Cr]([C-]#[O+])([C-]#[O+])([C-]#[O+])([C-]#[O+])[C-]#[O+],
,
[NH4+].[O-]S(=O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
OC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
OC(=O)C(F)(C(F)(F)F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)CN=C=O,
C[Si](C)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC=C(C=C1)C1=CC=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C=C1,
C[Si](C)(C)O[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(O[Si](C)(C)C)O[Si](C)(C)C,
CCCC(O)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C1=NC(=O)ON1,
FC(F)(F)C(F)(F)C(F)(F)C(=O)NCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCCCCCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCCCCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)F,
OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(C=CI)(C(F)(F)F)C(F)(F)F,
OCC(I)=CC(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(OCC=C)C(F)(F)F,
CCOC(=O)CC1(CC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC1=O)C(=O)OCC,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(C1CCCCC1I)C(F)(F)F,
CCCCC=CC(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)OC(F)(I)C(F)(F)F,
OCC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,
CCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CC1=CC(=NN1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(Br)C(F)(F)Br,
CCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)OC(F)(F)C(F)(F)I,
OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)CC(=O)C1=CC=CC=C1,
FC(F)(F)C(F)(F)C(F)(F)OC(F)(C(Cl)=O)C(F)(F)F,
[Cs+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
NC1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCN(CC(O)CO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCN(CC)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC1=CC=C(C=C1)P(C1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1)C1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,
OCC(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CNC(=O)NC1=O,
CN1C=CC=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCOC(=O)C(F)(C(F)(F)F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(=O)C#CC1=CC=CC=C1,
OCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)P(=O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
OC1=CC(O)=C(C=C1)C(=O)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=NC2=CC=CC=C2N1,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC#N,
OCCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CC(C)[SiH](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(C)C,
OC1=CC=C(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,
COC1=CC=C(C=C1)C(O)(C1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1)C1=CC=C(OC)C=C1,
CNCC(F)(F)C(F)(F)C(F)(F)F,
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)CC[Si](Cl)(Cl)Cl,
COC(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,
OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)(Br)CBr,
[K+].FC1(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C1(F)F,
FC(F)(F)C(F)(F)C(F)(F)[C@@H]1CCCC[C@H]1I,
FC(=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,
[Cu++].CC(C)(C)C([O-])=CC(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C([O-])=CC(=O)C(F)(F)C(F)(F)C(F)(F)F,
CCN.OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,
CCN.OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C=C,
OC(=O)C1CCC(CC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
OCC[NH2+]CCO.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
OCC[NH2+]CCO.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
[O-]S([O-])(=O)=O.C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
[I-].C[N+](C)(C)CCCNC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=O,
,
COC(=O)C1CCC(CC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CC(C)(C)OOC(=O)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCN=C(Cl)Cl,
CCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CC1=CC=C(C=C1)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(OCC(=O)NC1=CC=CC=C1)C(F)(F)F,
FC(=CC=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
COC(=O)C(C)=CC(F)(F)C(F)(F)C(F)(F)F,
FC(OC(F)(F)C(F)(F)C(F)(F)F)=C(F)C1=CC=CC=C1,
COC(=O)C=CC(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CC(C)(C)CC=C(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(=C(/F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,
,
,
OCCNCCO.OP(O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
[NH4+].[O-]S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
,
,
[NH4+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCOP(CC)OCC.FC(F)(F)C(F)(I)C(F)(F)F,
,
,
,
[H][O]([H])[Cr+3]1([Cl-])([Cl-])(OC(CN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=[O][Cr+3]([Cl-])([Cl-])([O]([H])[H])([O]([H])C(C)C)[O]1[H])[O]([H])C(C)C,
,
,
,
,
FC(F)(F)C(F)(F)C(F)(F)OC(F)(F)[C@@](F)(OC(F)(F)C(F)(F)C(F)(F)F)[C@@](F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
FC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,
FC(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,
C[N+](C)(CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,
FC(=C(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)C(F)=C(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,
[Na+].[O-]S(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(C(F)(F)F)(C(F)(F)F)C1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,
FC(F)(Cl)C(F)(Cl)OC(F)(F)C(F)(F)S(F)(=O)=O,
CC1=CC(=C(C)S1)C1=C(C2=C(C)SC(C)=C2)C(F)(F)C(F)(F)C1(F)F,
FC(F)(F)C(F)(F)OC(F)(F)OC(F)(Cl)C(F)(F)Cl,
[NH4+].CCN(CC(O)CS([O-])(=O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
[H]C([H])=C(Cl)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
N.[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,
[Na+].[H]C([H])(CP(O)([O-])=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
,
,
FCC(F)(F)C(F)(F)C(F)(F)F,
CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCC(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCBr,
CC(N)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCC(=O)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
OCCOCC(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCBr,
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(=C(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,
FC=C(/F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)CC(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCC(I)=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
OCC(O)COCC(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)=C,
CCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
COC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCOC(=O)CCC(F)(F)C(F)(F)C(F)(F)F,
NC(CCC(F)(F)C(F)(F)C(F)(F)F)C(O)=O,
CCOC(=O)CC(F)(F)C(F)(F)C(F)(F)F,
NNC(=N)C(F)(F)C(F)(F)C(F)(F)F,
NC(CC(O)=O)C(F)(F)C(F)(F)C(F)(F)F,
CC(C)[SiH](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(C)C,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)COC(=O)CC=C,
CC(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)CSCc1ccccc1,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)=O,
OP(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
Cn1cc([S+]2CCCC2)c2ccccc12.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCCCC(C)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,
OC(COCC(F)(F)C(F)(F)C(F)(F)F)COCC(F)(F)C(F)(F)C(F)(F)F,
CCC(C(O)C(F)(F)C(F)(F)C(F)(F)F)[N+]([O-])=O,
Oc1ccc(OCC(F)(F)C(F)(F)C(F)(F)F)cc1,
OP(O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)c1nNcc1,
CCOC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCOC(=O)C=C,
Nc1cccc(c1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
ONC(=N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCOC(=O)C=C,
CCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(C(F)(F)F)C(F)(F)COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OC=C,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc(C#N)c(c1)C#N,
FC(F)(F)C(=O)c1ccc(cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCNC(CC(=O)OCC)C(F)(F)C(F)(F)C(F)(F)F,
[O-][N+](=O)c1cccc(c1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
COc1ccc(Br)cc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
CCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
FC(F)(F)C(F)(F)C(F)(F)C(=O)N1CCCCC1,
CCOC(=O)c1ccc(nc1)C(F)(F)C(F)(F)C(F)(F)F,
CCOC(=O)C(=C)S(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
[O-][N+](=O)c1ccc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,
Cc1Nnc(c1Br)C(F)(F)C(F)(F)C(F)(F)F,
